# <Puzzle index>	<Unsolved percentage>	<Average solve time (ms)>
589	0.0	916.3333333333334
590	0.0	25.0
591	0.0	643.8333333333334
592	0.0	130.83333333333334
593	0.0	1699.1666666666667
594	0.0	1425.1666666666667
595	0.0	1183.5
596	0.0	208.66666666666666
597	0.0	746.0
598	0.0	3084.1666666666665
599	0.0	98.83333333333333
600	0.0	41.333333333333336
601	0.0	260.5
602	0.0	13250.333333333334
603	0.0	120.16666666666667
604	0.0	491.8333333333333
605	0.0	84.5
606	1.0	-1.0
607	0.0	675.1666666666666
608	0.0	896.3333333333334
609	0.0	43.666666666666664
610	0.0	68.0
611	0.0	1394.1666666666667
612	0.0	2776.8333333333335
613	0.0	305.6666666666667
614	0.0	141.16666666666666
615	0.0	224.16666666666666
616	1.0	-1.0
617	0.0	237.83333333333334
618	0.0	131.33333333333334
619	0.0	285.1666666666667
620	0.0	80.33333333333333
621	0.0	41.0
622	0.0	27042.0
623	0.0	1131.6666666666667
624	0.0	609.5
625	0.0	224.5
626	0.0	307.6666666666667
627	0.0	623.5
628	0.0	501.6666666666667
629	0.0	1149.8333333333333
630	0.0	1705.3333333333333
631	0.0	1139.6666666666667
632	0.0	139.16666666666666
633	0.0	643.8333333333334
634	0.0	933.1666666666666
635	0.0	653.6666666666666
636	0.0	223.83333333333334
637	0.0	203.5
638	0.0	970.5
639	0.0	2756.8333333333335
640	0.0	2889.5
641	0.0	588.5
642	0.0	679.6666666666666
643	0.0	89.66666666666667
644	0.0	185.33333333333334
645	0.0	1008.5
646	0.0	5908.833333333333
647	0.0	263.1666666666667
648	0.0	1069.6666666666667
649	0.0	794.5
650	0.0	250.83333333333334
651	0.0	27.333333333333332
652	0.0	33.333333333333336
653	0.0	4073.0
654	0.0	157.5
655	0.0	49.5
656	0.0	5342.5
657	0.0	194.66666666666666
658	0.0	29.166666666666668
659	0.0	311.3333333333333
660	0.0	153.5
661	0.0	14.833333333333334
662	0.0	585.8333333333334
663	0.0	492.3333333333333
664	0.0	256.1666666666667
665	0.0	58.833333333333336
666	0.0	1833.5
667	0.0	201.0
668	0.0	1075.3333333333333
669	0.0	1861.6666666666667
670	0.0	1105.1666666666667
671	0.0	3184.6666666666665
672	0.0	2843.8333333333335
673	0.0	4266.666666666667
674	0.0	583.6666666666666
675	0.0	251.66666666666666
676	0.0	157.16666666666666
677	0.0	63.666666666666664
678	0.0	617.1666666666666
679	0.0	2503.6666666666665
680	1.0	-1.0
681	0.0	324.0
682	0.0	95.16666666666667
683	0.0	88.16666666666667
684	0.0	51.333333333333336
685	0.0	8.833333333333334
686	0.0	476.6666666666667
687	0.0	4881.833333333333
688	0.0	137.83333333333334
689	0.0	292.6666666666667
690	0.0	353.8333333333333
691	0.0	2105.3333333333335
692	0.0	42.333333333333336
693	0.0	932.6666666666666
694	0.0	248.5
695	0.0	178.16666666666666
696	0.0	1286.8333333333333
697	0.0	306.8333333333333
698	0.0	310.8333333333333
699	0.0	570.3333333333334
700	0.0	123.0
701	0.0	32.333333333333336
702	0.0	250.16666666666666
703	0.0	39.5
