# <Puzzle index>	<Unsolved percentage>	<Average solve time (ms)>
1065	1.0	-1
1066	0.25	10192.725961717466
1067	0.5	50037.15400444344
1068	0.0	5639.491913840175
1069	0.5	61458.26712832786
1070	0.0	33945.41179842781
1071	0.5	25759.492214536294
1072	0.0	39853.448809706606
1073	0.25	28544.75274387126
1074	0.0	35408.62833103165
1075	0.5	28037.331400439143
1076	0.25	58566.87526901563
1077	0.0	13179.125025984831
1078	0.25	47630.83707975844
1079	0.75	52373.1091208756
1080	0.25	21135.02700611328
1081	0.25	26691.144596164424
1082	0.0	24855.09105527308
1083	0.0	27160.695719649084
1084	0.5	63751.42214866355
1085	0.0	16329.590938403271
1086	0.0	31218.016808037646
1087	0.0	10219.875043374486
1088	0.0	18645.515858661383
1089	0.0	12535.473982803524
1090	0.0	15875.05707226228
1091	0.0	33437.6460458152
1092	0.0	19995.90408592485
1093	0.25	30432.317226504285
1094	0.0	22071.704144822434
1095	0.0	21743.600138346665
1096	1.0	-1
1097	0.0	29883.897500229068
1098	0.25	47843.21198208878
1099	0.75	34503.74330719933
1100	1.0	-1
1101	0.0	38663.52118761279
1102	0.0	27938.802453572862
1103	0.0	30161.518458044156
1104	0.0	48579.14866495412
1105	1.0	-1
1106	0.25	11578.491980675608
1107	0.5	40186.6454614792
1108	0.0	33763.25328252278
1109	0.5	27452.937907073647
1110	0.75	44471.28785401583
1111	0.5	43831.82555693202
1112	0.5	21156.170066678897
1113	0.75	57985.551309771836
1114	0.5	39075.32752701081
1115	0.0	27789.925418561324
1116	0.25	69052.61106540759
1117	0.75	741.8257589451969
1118	0.0	29552.691677352414
1119	0.0	28639.495887444355
1120	0.5	18805.624186294153
1121	0.25	35206.51445522284
1122	1.0	-1
1123	0.25	31887.97717774287
1124	0.0	24395.595367765054
1125	0.25	27657.855019128572
1126	0.25	41165.409189648926
1127	0.0	26354.12658727728
1128	0.25	35849.20828975737
1129	0.25	39371.03364709765
1130	0.0	37057.759182062
1131	0.0	3893.686229130253
1132	0.0	21470.3054970596
1133	0.75	1905.1762041635811
1134	0.0	23796.94147501141
1135	0.0	8461.614327155985
1136	0.75	13687.825223896652
1137	0.5	51224.87163241021
1138	0.0	24896.885986439884
1139	0.0	15772.837078780867
1140	0.0	47019.63416999206
1141	0.5	57287.72246418521
1142	0.0	8434.018433676101
1143	0.0	39678.245539194904
1144	0.0	13129.996294039302
1145	0.75	63693.6217029579
1146	0.0	6384.742418769747
1147	0.0	52673.05304436013
1148	0.0	31903.412369661964
1149	0.5	78228.17014344037
1150	0.0	18830.283364164643
1151	0.25	36477.19261562452
1152	0.0	29389.518521609716
1153	0.0	15813.74505336862
1154	0.25	39655.97959359487
1155	0.25	52224.942132054515
1156	0.25	8691.535817769667
1157	0.0	2677.21620912198
1158	0.0	20808.866906678304
1159	0.25	43553.270999186985
1160	0.0	22435.440647997893
1161	0.75	29677.24512470886
1162	0.25	41971.83687519282
1163	0.0	39121.698422241025
1164	0.25	17926.783240710694
1165	0.25	43291.441443841904
1166	0.75	58731.330594047904
1167	0.0	52930.7200537296
1168	0.5	7616.067424183711
1169	0.75	36184.08178398386
1170	0.25	29574.01923943932
1171	0.25	10425.479190268865
1172	0.0	26713.126929709688
1173	0.25	17482.09057546531
1174	0.0	25227.150388178416
1175	0.0	17012.555693276227
1176	0.0	34880.66624570638
1177	0.5	56034.799948567525
1178	0.75	51056.5506699495
1179	0.0	15146.233950741589
1180	0.0	4480.665115639567
1181	0.5	14445.829212199897
1182	0.5	20821.956689469516
1183	0.0	11656.472157104872
1184	0.0	47907.28033322375
1185	0.5	22326.472885673866
1186	1.0	-1
1187	0.0	37778.33981602453
1188	0.75	36594.37874797732
1189	0.0	27197.831258992665
1190	1.0	-1
1191	0.0	27894.127817824483
1192	0.25	40654.347131339215
1193	0.0	22084.385069087148
1194	0.0	11130.839916295372
1195	0.0	30741.028120042756
1196	0.0	16975.50132428296
1197	0.25	26589.86329830562
1198	0.0	29845.41283233557
1199	0.0	21097.591463010758
1200	0.0	33922.67807305325
1201	0.0	39641.178809222765
1202	0.25	49062.58665195977
1203	0.0	23398.23095907923
1204	0.0	30440.460900543258
1205	0.0	28489.672981435433
1206	0.5	16288.12857484445
1207	0.5	84136.77698676474
1208	0.0	5563.076282967813
1209	0.25	41934.369356681906
1210	0.0	25169.357111444697
1211	0.0	44342.39528758917
1212	0.0	21932.62736266479
1213	0.5	19762.07448844798
1214	0.0	43615.51847832743
1215	0.25	4367.249350684385
1216	0.0	9701.465191319585
1217	0.25	25787.701189983636
1218	0.0	28217.45591633953
1219	0.75	39860.01184908673
1220	1.0	-1
1221	1.0	-1
1222	0.75	48908.27081212774
1223	0.25	46393.087624727435
1224	0.0	43125.07848686073
1225	0.25	67342.54184598103
1226	0.0	23839.21890077181
1227	0.75	31360.92508304864
1228	0.75	71810.29887590557
1229	0.0	50343.26231095474
1230	0.25	14672.67245054245
1231	0.0	22661.084713297896
1232	0.0	25737.18365340028
1233	0.0	16635.578615474515
1234	0.0	49392.71260553505
1235	0.5	45811.88184651546
1236	0.0	29032.31514606159
1237	0.25	48804.37052389607
1238	0.0	29673.506774008274
1239	1.0	-1
1240	0.25	36657.02971164137
1241	0.0	21378.384939744137
1242	0.0	10774.228141875938
1243	0.75	40605.22117000073
1244	0.0	24760.278845089488
1245	0.0	33260.63636841718
1246	0.0	49956.75512717571
1247	0.5	47745.173456845805
1248	0.25	34116.887729459755
1249	1.0	-1
1250	0.0	34717.22241444513
1251	0.5	50322.04741053283
1252	0.75	26730.743093881756
1253	0.0	23380.17783674877
1254	0.25	31663.114678269874
1255	1.0	-1
1256	0.25	18051.418534169596
1257	0.0	55727.30540798511
1258	0.0	38856.447292957455
1259	0.0	29733.390322769992
1260	0.0	18667.042521061376
1261	0.0	39658.29656494316
1262	0.0	36344.93569598999
1263	0.5	40827.45656534098
1264	0.25	43636.144997707255
1265	0.0	4422.576736076735
1266	1.0	-1
1267	0.0	24432.09727073554
1268	0.25	48958.86719164749
1269	0.0	20822.974136215635
1270	0.0	28873.66759136785
1271	0.75	84542.87083819509
1272	0.0	12556.670925114304
1273	0.0	31980.647734133527
1274	0.25	25418.78141509369
1275	0.25	16345.596060777703
1276	0.25	6262.001578696072
1277	1.0	-1
1278	0.0	13075.597660732456
1279	0.0	46130.63511822838
1280	0.0	35364.142209640704
1281	0.0	35513.38984631002
1282	0.25	8253.118402479837
1283	0.0	39107.10940381978
1284	0.5	15845.934933284298
1285	0.25	33120.06035229812
1286	0.5	48947.96300469898
1287	1.0	-1
1288	0.0	12372.735677519813
1289	0.25	45381.94725538293
1290	0.0	27517.655515111983
1291	0.25	43721.03280480951
1292	0.0	36262.6443868503
1293	0.0	15193.543347762898
1294	0.5	60249.04630542733
1295	0.0	14581.989881233312
1296	0.0	4430.35598215647
1297	0.25	34066.115500715874
1298	0.25	50149.044649365045
1299	1.0	-1
1300	0.0	12841.92446025554
1301	0.25	39434.59944721932
1302	0.0	37822.587782051414
1303	1.0	-1
1304	0.25	25582.579399459064
1305	0.5	72828.98043305613
1306	0.0	14733.092480804771
1307	0.0	36191.19031261653
1308	0.0	30423.951219650917
1309	0.5	59665.49576399848
1310	0.25	29105.737505325425
1311	0.0	42319.72074881196
1312	0.25	52391.61500691747
1313	0.25	47772.797118717186
1314	0.5	36112.11674590595
1315	0.25	60607.43803329145
1316	0.75	45054.67677488923
1317	0.25	30947.115839614224
1318	0.5	28987.734018592164
1319	0.0	43578.266200609505
1320	0.5	15835.672684479505
1321	0.5	46399.28313368
1322	0.0	18734.886283869855
1323	1.0	-1
1324	0.0	26527.267501689494
1325	0.0	32521.75197727047
1326	0.0	49831.35861798655
1327	0.75	15603.625528980047
1328	0.0	48152.33245224226
1329	0.5	12445.723060984164
1330	0.25	16175.691345551362
1331	0.25	19350.473222322762
1332	1.0	-1
1333	0.0	30755.077213980258
1334	0.75	79379.2681847699
1335	0.25	22922.049059687804
1336	0.0	19699.64671554044
1337	0.0	46342.442874913104
1338	1.0	-1
1339	0.0	14757.942723692395
1340	0.0	42291.93405562546
1341	0.0	20503.1147665577
1342	0.25	20615.719981181126
1343	0.25	33319.47242390985
1344	0.25	49571.45647673557
1345	0.0	35647.16705051251
1346	0.0	36247.70965008065
1347	0.75	18942.861469928175
1348	0.0	11895.649857004173
1349	0.0	64707.767422893085
1350	0.75	1836.9299098849297
1351	0.0	22788.069613277912
1352	0.25	45820.211517779775
1353	0.25	40267.81875422845
1354	0.25	28964.470009474706
1355	0.0	47171.21413012501
1356	0.0	38279.37332971487
1357	0.25	35154.6438036797
1358	0.0	16226.397347869352
1359	0.0	25503.858405631036
1360	1.0	-1
1361	0.5	37640.88309300132
1362	0.25	2924.4179536278048
1363	0.25	33642.72832032293
1364	0.0	42422.64045216143
1365	0.0	50757.95402680524
1366	0.25	20181.65463504071
1367	0.25	33042.070544945695
1368	0.5	30253.67971486412
1369	0.0	31815.45934989117
1370	0.0	32460.389155778103
1371	0.5	33265.522204572335
1372	0.5	77917.59018739685
1373	0.5	68952.10822741501
1374	0.25	26905.108782462776
1375	0.0	22316.20616465807
1376	0.5	80081.94751502015
1377	0.5	30203.830272424966
1378	0.0	11947.098274133168
1379	0.0	27082.37996872049
1380	0.0	43533.16813707352
1381	0.0	34725.764548406005
1382	0.0	30846.32422332652
1383	0.0	24291.13083705306
1384	0.25	14124.0787821201
1385	0.5	21117.77416896075
1386	0.25	11776.952278645089
1387	0.0	44105.11136671994
1388	0.25	69615.09664356709
1389	0.25	36881.52731675655
1390	0.0	33133.614347549155
1391	1.0	-1
1392	1.0	-1
1393	0.25	36332.292132390045
1394	0.25	58670.26241418595
1395	0.0	41905.084586236626
1396	0.25	34472.75557555258
1397	0.5	49300.14938348904
1398	1.0	-1
1399	0.0	16279.45799077861
1400	0.0	29187.249385984614
1401	0.25	26491.072359494865
1402	0.0	25368.50243480876
1403	0.25	18024.541824435193
1404	0.25	28223.92393555492
1405	1.0	-1
1406	1.0	-1
1407	1.0	-1
1408	0.75	17099.09079177305
1409	0.5	37998.71400371194
1410	0.0	33446.114956750534
1411	0.75	29522.98258105293
1412	0.5	48857.05059254542
1413	0.0	18732.234702561982
1414	0.0	44159.77117186412
1415	0.25	63257.399571904294
1416	0.25	35783.24026428163
1417	0.75	27684.184131212533
1418	0.25	42597.71623183042
1419	0.0	44040.43495922815
1420	0.0	45011.09993865248
1421	0.5	37840.51697910763
1422	0.25	34680.71260148039
1423	0.0	35001.774991629645
1424	0.5	70034.93445785716
1425	0.0	35068.24707146734
1426	0.0	52586.0614774283
1427	0.25	23827.40604132414
1428	0.0	18733.004546025768
1429	0.25	44970.420128044985
1430	0.25	7807.017392944545
1431	0.0	20328.677936806343
1432	0.0	12658.682523062453
1433	0.0	46633.16129485611
1434	0.0	39294.92924665101
1435	0.5	51703.90338660218
1436	0.75	31093.027802649885
1437	1.0	-1
1438	0.0	19755.409313482232
1439	0.0	16339.771164231934
1440	0.75	43146.058165002614
1441	0.0	30159.973521134816
1442	0.0	36116.230977117084
1443	1.0	-1
1444	0.75	20118.1683242321
1445	0.75	74106.73028090969
1446	0.0	20390.285720699467
1447	0.75	50304.62915590033
1448	1.0	-1
1449	0.0	11943.228032672778
1450	1.0	-1
1451	0.75	87597.95374097303
1452	1.0	-1
1453	0.25	51614.836963514485
1454	0.25	35298.243560517825
1455	0.75	20424.574490170926
1456	0.25	63840.7520839634
1457	1.0	-1
1458	0.0	32905.67614743486
1459	0.25	25322.208215792973
1460	0.0	10634.156666346826
1461	0.0	18799.318534322083
1462	0.0	27578.985801083036
1463	0.0	19193.51759168785
1464	0.5	62661.4710574504
