# <Puzzle index>	<Unsolved percentage>	<Average solve time (ms)>
453	0.0	1399.2104469798505
454	0.0	236.1466756556183
455	1.0	0.0
456	1.0	0.0
457	0.0	724.8889232287183
458	1.0	0.0
459	1.0	0.0
460	1.0	0.0
461	1.0	0.0
462	1.0	0.0
463	1.0	0.0
464	1.0	0.0
465	0.0	657.947345986031
466	1.0	0.0
467	1.0	0.0
468	1.0	0.0
469	1.0	0.0
470	0.0	719.7548830881715
471	1.0	0.0
472	1.0	0.0
473	1.0	0.0
474	1.0	0.0
475	0.0	377.62863258831203
476	1.0	0.0
477	1.0	0.0
478	1.0	0.0
479	1.0	0.0
480	1.0	0.0
481	0.0	805.8651535538957
482	1.0	0.0
483	1.0	0.0
484	1.0	0.0
485	1.0	0.0
486	1.0	0.0
487	1.0	0.0
488	1.0	0.0
489	1.0	0.0
490	1.0	0.0
491	0.0	570.6947611179203
492	1.0	0.0
493	1.0	0.0
494	1.0	0.0
495	1.0	0.0
496	1.0	0.0
497	1.0	0.0
498	1.0	0.0
499	1.0	0.0
500	1.0	0.0
501	1.0	0.0
502	1.0	0.0
503	1.0	0.0
504	1.0	0.0
505	1.0	0.0
506	1.0	0.0
507	1.0	0.0
508	1.0	0.0
509	1.0	0.0
510	1.0	0.0
511	1.0	0.0
512	1.0	0.0
513	1.0	0.0
514	1.0	0.0
515	1.0	0.0
516	1.0	0.0
517	0.0	3003.3471452770755
518	1.0	0.0
519	1.0	0.0
520	1.0	0.0
521	1.0	0.0
522	1.0	0.0
523	1.0	0.0
524	1.0	0.0
525	1.0	0.0
526	1.0	0.0
527	1.0	0.0
528	1.0	0.0
529	1.0	0.0
530	1.0	0.0
531	1.0	0.0
532	1.0	0.0
533	0.0	894.473819877021
534	1.0	0.0
535	1.0	0.0
536	1.0	0.0
537	1.0	0.0
538	1.0	0.0
539	1.0	0.0
540	1.0	0.0
541	1.0	0.0
542	1.0	0.0
543	1.0	0.0
544	1.0	0.0
545	1.0	0.0
546	1.0	0.0
547	1.0	0.0
548	1.0	0.0
549	1.0	0.0
550	1.0	0.0
551	1.0	0.0
552	1.0	0.0
553	1.0	0.0
554	1.0	0.0
555	1.0	0.0
556	1.0	0.0
557	0.0	353.81766594946384
558	1.0	0.0
559	1.0	0.0
560	1.0	0.0
561	1.0	0.0
562	1.0	0.0
563	1.0	0.0
564	1.0	0.0
565	1.0	0.0
566	1.0	0.0
567	0.0	1948.7809194251895
568	1.0	0.0
569	0.0	963.9310466591269
570	1.0	0.0
571	1.0	0.0
572	1.0	0.0
